Eb/No (dB),RS Depth 4 (BPSK),Concat 1/2 D4 (BPSK),RS Depth 4 (8PSK),Concat 1/2 D4 (8PSK),Uncoded (BPSK),Uncoded (8PSK),Uncoded (16QAM),CCSDS 4D-8PSK-TCM (BPSK),CCSDS 4D-8PSK-TCM-2.0 (BPSK),Concat 2/3 D4 (BPSK),Concat 3/4 D4 (BPSK),Concat 5/6 D4 (BPSK),Concat 7/8 D4 (BPSK),Uncoded (32APSK),Uncoded (64APSK),Uncoded (16APSK),Uncoded (64QAM),Uncoded (256QAM),Uncoded (256APSK),Uncoded (128APSK),Uncoded (128QAM),Concat 2/3 D4 (8PSK),Concat 3/4 D4 (8PSK),Concat 5/6 D4 (8PSK)
8.2,0.000000e+00,0.000000e+00,9.098787e-01,0.000000e+00,7.626297e-01,1.000000e+00,,,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
8.3,0.000000e+00,0.000000e+00,8.085758e-01,0.000000e+00,7.095926e-01,1.000000e+00,,,9.926740e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
8.4,0.000000e+00,0.000000e+00,6.717949e-01,0.000000e+00,6.636419e-01,1.000000e+00,,,9.908509e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
8.5,0.000000e+00,0.000000e+00,5.352041e-01,0.000000e+00,5.843599e-01,1.000000e+00,,,9.828054e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
8.6,0.000000e+00,0.000000e+00,3.692676e-01,0.000000e+00,5.163462e-01,1.000000e+00,,,9.732382e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
8.7,0.000000e+00,0.000000e+00,2.485123e-01,0.000000e+00,4.652155e-01,1.000000e+00,,,9.662822e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
8.8,0.000000e+00,0.000000e+00,1.444475e-01,0.000000e+00,3.876652e-01,1.000000e+00,,,9.343004e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
8.9,0.000000e+00,0.000000e+00,8.139627e-02,0.000000e+00,3.502587e-01,1.000000e+00,,,9.112033e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.0,0.000000e+00,0.000000e+00,4.069396e-02,0.000000e+00,3.024295e-01,1.000000e+00,1.000000e+00,8.926789e-01,8.985025e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
9.1,0.000000e+00,0.000000e+00,1.947764e-02,0.000000e+00,2.514032e-01,1.000000e+00,,,8.618785e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.2,0.000000e+00,0.000000e+00,8.852294e-03,0.000000e+00,2.103342e-01,1.000000e+00,,,8.128834e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.3,0.000000e+00,0.000000e+00,3.432416e-03,0.000000e+00,1.728535e-01,1.000000e+00,,,7.759336e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.4,0.000000e+00,0.000000e+00,1.408175e-03,0.000000e+00,1.457185e-01,1.000000e+00,,,7.073007e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.5,0.000000e+00,0.000000e+00,5.451998e-04,0.000000e+00,1.153167e-01,1.000000e+00,,,6.711823e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.6,0.000000e+00,0.000000e+00,1.823213e-04,0.000000e+00,1.004450e-01,1.000000e+00,,,6.183548e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.7,0.000000e+00,0.000000e+00,5.909847e-05,0.000000e+00,7.925673e-02,1.000000e+00,,,5.583547e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.8,0.000000e+00,0.000000e+00,1.629939e-05,0.000000e+00,6.161898e-02,1.000000e+00,,,5.193050e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
9.9,0.000000e+00,0.000000e+00,5.699790e-06,0.000000e+00,5.013982e-02,1.000000e+00,,,4.571911e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.0,0.000000e+00,0.000000e+00,1.299960e-06,0.000000e+00,4.095646e-02,1.000000e+00,1.000000e+00,4.001485e-01,4.040785e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
10.1,0.000000e+00,0.000000e+00,7.999737e-07,0.000000e+00,3.147145e-02,1.000000e+00,,,3.558544e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.445436e-02,1.000000e+00,,,3.221517e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.947890e-02,9.972702e-01,,,2.860508e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.449422e-02,9.991007e-01,,,2.429251e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.139164e-02,9.963167e-01,,,2.187188e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.347878e-03,9.963768e-01,,,1.975037e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.635806e-03,9.945995e-01,,,1.579652e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.978366e-03,9.892377e-01,,,1.345153e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
10.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.632537e-03,9.806167e-01,,,1.209414e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
11.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.658797e-03,9.536363e-01,9.953532e-01,1.028791e-01,1.022373e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
11.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.026359e-03,9.425087e-01,,,8.480740e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
11.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.496532e-03,9.186147e-01,,,8.012163e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
11.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.144222e-03,8.742995e-01,,,6.036683e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,,,,,,0.000000e+00,0.000000e+00,
11.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.600728e-04,8.462133e-01,,,5.329949e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.963801e-01,,,,,,0.000000e+00,0.000000e+00,
11.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.436789e-04,7.717931e-01,,,4.423044e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.954669e-01,,,,,,0.000000e+00,0.000000e+00,
11.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.869509e-04,7.220339e-01,,,3.759757e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.908676e-01,,,,,,0.000000e+00,0.000000e+00,
11.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.700006e-04,6.522248e-01,,,3.155032e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.917279e-01,,,,,,0.000000e+00,0.000000e+00,
11.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.970057e-04,6.131054e-01,,,2.543133e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.690813e-01,,,,,,0.000000e+00,0.000000e+00,
11.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.364856e-04,5.322736e-01,,,2.251962e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.654867e-01,,,,,,0.000000e+00,0.000000e+00,
12.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.969470e-05,4.934655e-01,7.615004e-01,1.740004e-02,1.843098e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.555950e-01,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
12.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.829646e-05,4.436183e-01,,,1.438440e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.389632e-01,,,,,,0.000000e+00,0.000000e+00,
12.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.729781e-05,3.711058e-01,,,1.255178e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,9.016922e-01,,,,,,0.000000e+00,0.000000e+00,
12.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.919853e-05,3.394035e-01,,,1.064606e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,8.553259e-01,,,,,,0.000000e+00,0.000000e+00,
12.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.079861e-05,2.810867e-01,,,7.853691e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,8.164933e-01,,,,,,0.000000e+00,0.000000e+00,
12.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.349929e-05,2.458427e-01,,,7.257283e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,7.759601e-01,,,,,,0.000000e+00,0.000000e+00,
12.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.499713e-06,2.004450e-01,,,5.898720e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,7.098243e-01,,,,,,0.000000e+00,0.000000e+00,
12.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.999853e-06,1.678268e-01,,,4.745222e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,6.850690e-01,,,,,,0.000000e+00,0.000000e+00,
12.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.099772e-06,1.358258e-01,,,3.988572e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,6.016393e-01,,,,,,0.000000e+00,0.000000e+00,
12.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.599924e-06,1.179856e-01,,,3.358748e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,5.563416e-01,,,,,,0.000000e+00,0.000000e+00,
13.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.799920e-06,9.841876e-02,2.218353e-01,2.670408e-03,2.818918e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,4.860108e-01,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
13.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.999581e-07,7.764758e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,4.273128e-01,,,,,,0.000000e+00,0.000000e+00,
13.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999348e-08,6.576877e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,3.814147e-01,,,,,,0.000000e+00,0.000000e+00,
13.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.999861e-07,5.081687e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,3.238671e-01,,,,,,0.000000e+00,0.000000e+00,
13.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999387e-08,3.950417e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,2.939097e-01,,,,,,0.000000e+00,0.000000e+00,
13.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999860e-07,3.352774e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,2.467298e-01,,,,,,0.000000e+00,0.000000e+00,
13.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999934e-07,2.521743e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,2.120459e-01,,,,,,0.000000e+00,0.000000e+00,
13.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.055170e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.990991e-01,1.000000e+00,1.820487e-01,,,,,,0.000000e+00,0.000000e+00,
13.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.509808e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.990809e-01,1.000000e+00,1.461384e-01,,,,,,0.000000e+00,0.000000e+00,
13.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.178347e-02,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.972426e-01,1.000000e+00,1.219625e-01,,,,,,0.000000e+00,0.000000e+00,
14.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.296332e-03,2.805606e-02,4.248861e-04,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.982191e-01,1.000000e+00,1.056373e-01,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
14.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.664677e-03,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.918773e-01,1.000000e+00,8.703271e-02,,,,,,0.000000e+00,0.000000e+00,
14.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.356876e-03,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.891206e-01,1.000000e+00,7.059222e-02,,,,,,0.000000e+00,0.000000e+00,
14.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.078072e-03,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.871324e-01,1.000000e+00,5.791246e-02,,,,,,0.000000e+00,0.000000e+00,
14.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.926120e-03,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.665493e-01,1.000000e+00,4.544851e-02,,,,,,0.000000e+00,0.000000e+00,
14.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.355804e-03,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.655172e-01,1.000000e+00,3.731693e-02,,,,,,0.000000e+00,0.000000e+00,
14.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.709615e-03,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.460371e-01,1.000000e+00,3.068662e-02,,,,,,0.000000e+00,0.000000e+00,
14.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.245389e-03,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.320138e-01,1.000000e+00,2.413489e-02,,,,,,0.000000e+00,0.000000e+00,
14.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.313881e-04,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.185370e-01,1.000000e+00,1.890236e-02,,,,,,0.000000e+00,0.000000e+00,
14.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.321756e-04,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.754045e-01,1.000000e+00,1.417086e-02,,,,,,0.000000e+00,0.000000e+00,
15.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.783301e-04,1.951109e-03,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.494024e-01,1.000000e+00,1.101156e-02,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
15.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.412060e-04,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.931035e-01,1.000000e+00,8.565310e-03,,,,,,0.000000e+00,0.000000e+00,
15.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.464811e-04,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.619699e-01,1.000000e+00,7.140527e-03,,,,,,0.000000e+00,0.000000e+00,
15.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.716647e-04,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.154202e-01,1.000000e+00,5.307580e-03,,,,,,0.000000e+00,0.000000e+00,
15.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.238935e-04,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.011046e-01,1.000000e+00,3.905778e-03,,,,,,0.000000e+00,0.000000e+00,
15.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.999517e-05,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.403712e-01,9.990767e-01,2.955259e-03,,,,,,0.000000e+00,0.000000e+00,
15.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.899644e-05,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.659198e-01,1.000000e+00,2.235336e-03,,,,,,0.000000e+00,0.000000e+00,
15.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.599760e-05,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.194618e-01,9.954002e-01,1.678922e-03,,,,,,0.000000e+00,0.000000e+00,
15.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.299911e-05,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.685106e-01,9.908592e-01,1.285154e-03,,,,,,0.000000e+00,0.000000e+00,
15.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.829904e-05,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.131160e-01,9.857143e-01,9.820010e-04,,,,,,0.000000e+00,0.000000e+00,
16.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.049936e-05,6.609609e-05,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.746547e-01,9.795374e-01,7.122335e-04,9.054276e-01,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
16.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.599542e-06,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.243814e-01,9.648815e-01,4.827557e-04,,,,,,0.000000e+00,0.000000e+00,
16.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.099584e-06,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.854111e-01,9.620141e-01,3.564381e-04,,,,,,0.000000e+00,0.000000e+00,
16.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.999829e-06,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.519208e-01,9.204355e-01,2.846085e-04,,,,,,0.000000e+00,0.000000e+00,
16.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.499878e-06,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.242337e-01,8.939145e-01,1.918589e-04,,,,,,0.000000e+00,0.000000e+00,
16.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.999504e-07,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.870843e-01,8.606108e-01,1.395700e-04,,,,,,0.000000e+00,0.000000e+00,
16.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.299929e-06,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.588743e-01,8.157303e-01,9.269347e-05,,,,,,0.000000e+00,0.000000e+00,
16.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.999637e-07,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.376205e-01,7.851420e-01,6.679649e-05,,,,,,0.000000e+00,0.000000e+00,
16.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.999720e-07,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.059861e-01,7.256757e-01,4.619759e-05,,,,,,0.000000e+00,0.000000e+00,
16.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.999779e-07,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.619275e-02,6.865204e-01,2.949809e-05,,,,,,0.000000e+00,0.000000e+00,
17.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999367e-08,9.999495e-07,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.315582e-02,6.195715e-01,2.229888e-05,3.799931e-01,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,
17.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.999452e-08,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.814940e-02,5.816603e-01,1.489918e-05,,,,,,0.000000e+00,0.000000e+00,
17.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.377741e-02,5.078413e-01,1.069938e-05,,,,,,0.000000e+00,0.000000e+00,
17.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.788785e-02,4.728813e-01,5.499681e-06,,,,,,0.000000e+00,0.000000e+00,
17.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.706662e-02,4.226562e-01,5.199757e-06,,,,,,0.000000e+00,0.000000e+00,
17.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.273533e-02,3.622021e-01,2.899779e-06,,,,,,0.000000e+00,0.000000e+00,
17.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.578461e-02,3.177022e-01,2.699836e-06,,,,,,0.000000e+00,0.000000e+00,
17.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.899970e-02,2.823530e-01,9.999427e-07,,,,,,0.000000e+00,0.000000e+00,
